Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Revenue,Cost,Profit,Region
TXN-11214,2025-06-30,CUST-1109,Consumer,High-Speed USB-C Cable,Technology,6,18.74,112.44,33.19,79.25,North
TXN-11215,2025-02-23,CUST-1067,Consumer,Gel Pens (Pack of 12),Office Supplies,5,14.48,72.4,21.42,50.98,West
TXN-11217,2025-07-01,CUST-1147,Consumer,Gel Pens (Pack of 12),Office Supplies,2,14.91,29.82,9.09,20.73,South
TXN-11218,2025-09-29,CUST-1097,Corporate,Filing Cabinet 3-Drawer,Furniture,5,146.66,733.3,408.23,325.07,East
TXN-11219,2025-09-07,CUST-1134,Consumer,Sticky Notes Pastel,Office Supplies,1,7.88,7.88,1.96,5.92,South
TXN-11221,2025-04-26,CUST-1026,Consumer,Premium Notebook A5,Office Supplies,7,11.72,82.04,28.74,53.3,East
TXN-11222,2025-01-22,CUST-1097,Consumer,Executive Wooden Desk,Furniture,5,450.3,2251.5,1368.69,882.81,West
TXN-11223,2025-01-16,CUST-1090,Home Office,Premium Notebook A5,Office Supplies,2,11.9,23.8,8.25,15.55,South
TXN-11224,2025-04-15,CUST-1015,Corporate,Filing Cabinet 3-Drawer,Furniture,2,151.92,303.84,170.21,133.63,West
TXN-11225,2025-03-19,CUST-1080,Corporate,High-Speed USB-C Cable,Technology,6,18.38,110.28,33.66,76.62,East
TXN-11226,2025-03-13,CUST-1122,Home Office,Standing Desk Frame,Furniture,8,289.04,2312.32,1401.5,910.82,South
TXN-11227,2025-08-01,CUST-1121,Consumer,Smart Bluetooth Speaker,Technology,5,81.89,409.45,207.71,201.74,West
TXN-11228,2025-12-08,CUST-1051,Consumer,Ergonomic Chair,Furniture,4,254.95,1019.8,650.12,369.68,West
TXN-11229,2025-06-01,CUST-1095,Home Office,High-Speed USB-C Cable,Technology,4,17.46,69.84,20.9,48.94,West
TXN-11231,2025-03-15,CUST-1108,Corporate,UltraWide Monitor 34,Technology,7,400.95,2806.65,2051.38,755.27,West
TXN-11232,2025-07-23,CUST-1128,Corporate,High-Speed USB-C Cable,Technology,3,18.64,55.92,16.51,39.41,South
TXN-11234,2025-06-04,CUST-1021,Consumer,Filing Cabinet 3-Drawer,Furniture,2,143.79,287.58,156.16,131.42,North
TXN-11235,2025-07-09,CUST-1070,Home Office,High-Speed USB-C Cable,Technology,9,17.82,160.38,47.91,112.47,West
TXN-11236,2025-08-06,CUST-1048,Home Office,Executive Wooden Desk,Furniture,7,460.24,3221.68,1897.57,1324.11,North
TXN-11237,2025-08-12,CUST-1123,Consumer,Executive Wooden Desk,Furniture,10,446.38,4463.8,2651.94,1811.86,West
TXN-11238,2025-03-12,CUST-1009,Corporate,Filing Cabinet 3-Drawer,Furniture,2,151.63,303.26,168.34,134.92,South
TXN-11239,2025-03-04,CUST-1040,Corporate,Executive Wooden Desk,Furniture,1,437.67,437.67,260.19,177.48,West
TXN-11240,2025-02-07,CUST-1146,Corporate,Sticky Notes Pastel,Office Supplies,7,7.93,55.51,13.9,41.61,South
TXN-11241,2025-12-13,CUST-1087,Corporate,Premium Notebook A5,Office Supplies,4,11.93,47.72,16.97,30.75,North
TXN-11242,2025-09-07,CUST-1127,Home Office,Wireless Mouse M2,Technology,3,24.06,72.18,29.29,42.89,West
TXN-11243,2025-02-11,CUST-1060,Corporate,Gel Pens (Pack of 12),Office Supplies,6,15.2,91.2,27.27,63.93,East
TXN-11244,2025-10-08,CUST-1014,Consumer,Filing Cabinet 3-Drawer,Furniture,7,147.55,1032.85,577.57,455.28,South
TXN-11246,2025-09-10,CUST-1060,Home Office,Ergonomic Chair,Furniture,10,255.66,2556.6,1694.0,862.6,North
TXN-11247,2025-10-06,CUST-1029,Consumer,Executive Wooden Desk,Furniture,7,464.85,3253.95,1918.53,1335.42,South
TXN-11248,2025-07-29,CUST-1002,Consumer,Ergonomic Chair,Furniture,9,246.74,2220.66,1421.44,799.22,South
TXN-11249,2025-07-02,CUST-1033,Corporate,Wireless Mouse M2,Technology,6,24.73,148.38,58.79,89.59,East
TXN-11251,2025-09-26,CUST-1086,Corporate,Pro Laptop 15,Technology,5,1213.6,6068.0,4173.57,1894.43,North
TXN-11252,2025-07-28,CUST-1038,Corporate,Premium Notebook A5,Office Supplies,9,12.37,111.33,38.54,72.79,West
TXN-11253,2025-01-20,CUST-1025,Home Office,Smart Bluetooth Speaker,Technology,8,80.7,645.6,324.54,321.06,East
TXN-11254,2025-11-18,CUST-1109,Consumer,Gel Pens (Pack of 12),Office Supplies,7,14.79,103.53,31.08,72.45,North
TXN-11255,2025-12-15,CUST-1039,Home Office,High-Speed USB-C Cable,Technology,3,18.06,54.18,16.09,38.09,North
TXN-11256,2025-05-15,CUST-1128,Corporate,Executive Wooden Desk,Furniture,7,448.63,3140.41,1901.83,1238.58,North
TXN-11257,2025-09-30,CUST-1038,Consumer,Wireless Mouse M2,Technology,8,24.14,193.12,77.85,115.27,South
TXN-11258,2025-12-20,CUST-1040,Consumer,Sticky Notes Pastel,Office Supplies,10,7.93,79.3,20.13,59.17,North
TXN-11259,2025-06-15,CUST-1126,Corporate,Premium Notebook A5,Office Supplies,1,12.29,12.29,4.31,7.98,West
TXN-11261,2025-08-03,CUST-1100,Corporate,Executive Wooden Desk,Furniture,8,449.87,3598.96,2138.5,1460.46,East
TXN-11262,2025-05-06,CUST-1069,Consumer,Gel Pens (Pack of 12),Office Supplies,3,14.87,44.61,13.25,31.36,North
TXN-11263,2025-07-06,CUST-1055,Consumer,UltraWide Monitor 34,Technology,10,382.29,3822.9,2762.05,1060.85,West
TXN-11264,2025-11-27,CUST-1059,Corporate,Gel Pens (Pack of 12),Office Supplies,9,15.27,137.43,41.06,96.37,West
TXN-11265,2025-03-25,CUST-1065,Home Office,Standing Desk Frame,Furniture,1,313.89,313.89,185.79,128.1,North
TXN-11266,2025-09-22,CUST-1001,Corporate,Standing Desk Frame,Furniture,7,311.24,2178.68,1327.69,850.99,East
TXN-11267,2025-06-23,CUST-1044,Home Office,High-Speed USB-C Cable,Technology,2,18.37,36.74,10.97,25.77,West
TXN-11268,2025-01-19,CUST-1108,Consumer,UltraWide Monitor 34,Technology,3,389.23,1167.69,834.43,333.26,West
TXN-11269,2025-02-21,CUST-1034,Corporate,Gel Pens (Pack of 12),Office Supplies,10,15.43,154.3,47.17,107.13,East
TXN-11270,2025-09-24,CUST-1044,Consumer,High-Speed USB-C Cable,Technology,7,17.43,122.01,36.79,85.22,North
TXN-11271,2025-04-10,CUST-1039,Consumer,Wireless Mouse M2,Technology,9,25.92,233.28,91.8,141.48,East
TXN-11273,2025-04-14,CUST-1106,Corporate,Ergonomic Chair,Furniture,9,249.66,2246.94,1434.22,812.72,West
TXN-11274,2025-08-09,CUST-1097,Home Office,Filing Cabinet 3-Drawer,Furniture,5,154.85,774.25,432.57,341.68,South
TXN-11275,2025-02-23,CUST-1014,Consumer,Sticky Notes Pastel,Office Supplies,4,8.09,32.36,7.94,24.42,North
TXN-11276,2025-02-19,CUST-1019,Consumer,UltraWide Monitor 34,Technology,5,389.94,1949.7,1427.77,521.93,North
TXN-11277,2025-10-13,CUST-1056,Home Office,UltraWide Monitor 34,Technology,7,383.46,2684.22,1932.91,751.31,North
TXN-11279,2025-03-03,CUST-1077,Home Office,Ergonomic Chair,Furniture,9,241.0,2169.0,1383.39,785.61,East
TXN-11280,2025-06-01,CUST-1022,Home Office,Pro Laptop 15,Technology,9,1239.43,11154.87,7817.33,3337.54,North
TXN-11282,2025-10-08,CUST-1090,Consumer,Standing Desk Frame,Furniture,6,292.19,1753.14,1056.09,697.05,West
TXN-11283,2025-10-28,CUST-1006,Consumer,Sticky Notes Pastel,Office Supplies,8,8.04,64.32,16.17,48.15,West
TXN-11284,2025-09-12,CUST-1024,Corporate,Gel Pens (Pack of 12),Office Supplies,3,15.21,45.63,13.74,31.89,North
TXN-11285,2025-06-14,CUST-1046,Consumer,Smart Bluetooth Speaker,Technology,6,78.82,472.92,232.58,240.34,East
TXN-11286,2025-10-14,CUST-1064,Consumer,Pro Laptop 15,Technology,5,1196.89,5984.45,4191.51,1792.94,South
TXN-11288,2025-11-27,CUST-1051,Consumer,Standing Desk Frame,Furniture,6,312.22,1873.32,1103.39,769.93,North
TXN-11289,2025-01-06,CUST-1034,Consumer,Premium Notebook A5,Office Supplies,2,11.72,23.44,8.32,15.12,West
TXN-11290,2025-11-13,CUST-1040,Consumer,Filing Cabinet 3-Drawer,Furniture,7,147.64,1033.48,570.27,463.21,West
TXN-11291,2025-12-20,CUST-1049,Home Office,Premium Notebook A5,Office Supplies,6,12.57,75.42,26.57,48.85,North
TXN-11292,2025-05-20,CUST-1045,Consumer,Ergonomic Chair,Furniture,2,240.61,481.22,317.7,163.52,South
TXN-11293,2025-01-04,CUST-1064,Corporate,Sticky Notes Pastel,Office Supplies,3,8.38,25.14,6.32,18.82,East
TXN-11295,2025-02-05,CUST-1119,Consumer,Ergonomic Chair,Furniture,2,250.86,501.72,324.86,176.86,South
TXN-11296,2025-09-02,CUST-1111,Home Office,Standing Desk Frame,Furniture,7,305.95,2141.65,1272.57,869.08,North
TXN-11297,2025-10-23,CUST-1122,Consumer,Standing Desk Frame,Furniture,2,291.23,582.46,343.48,238.98,East
TXN-11298,2025-09-15,CUST-1086,Corporate,Smart Bluetooth Speaker,Technology,2,80.28,160.56,81.26,79.3,South
TXN-11300,2025-12-02,CUST-1053,Consumer,Filing Cabinet 3-Drawer,Furniture,10,153.42,1534.2,828.16,706.04,East
TXN-11301,2025-08-30,CUST-1139,Corporate,Sticky Notes Pastel,Office Supplies,7,8.39,58.73,14.68,44.05,East
TXN-11302,2025-09-09,CUST-1048,Consumer,Premium Notebook A5,Office Supplies,2,11.51,23.02,8.15,14.87,South
TXN-11303,2025-01-11,CUST-1116,Home Office,Ergonomic Chair,Furniture,5,251.08,1255.4,829.07,426.33,North
TXN-11304,2025-10-10,CUST-1025,Corporate,High-Speed USB-C Cable,Technology,5,18.82,94.1,28.25,65.85,South
TXN-11305,2025-08-14,CUST-1071,Home Office,High-Speed USB-C Cable,Technology,2,18.31,36.62,10.77,25.85,East
TXN-11306,2025-06-16,CUST-1078,Home Office,Standing Desk Frame,Furniture,1,295.05,295.05,175.26,119.79,East
TXN-11307,2025-05-17,CUST-1022,Corporate,UltraWide Monitor 34,Technology,9,392.19,3529.71,2591.16,938.55,North
TXN-11308,2025-08-16,CUST-1073,Home Office,UltraWide Monitor 34,Technology,2,416.87,833.74,605.3,228.44,East
TXN-11309,2025-02-14,CUST-1138,Corporate,Smart Bluetooth Speaker,Technology,7,81.39,569.73,288.4,281.33,East
TXN-11310,2025-11-27,CUST-1124,Consumer,Pro Laptop 15,Technology,10,1163.33,11633.3,7996.73,3636.57,South
TXN-11311,2025-12-25,CUST-1073,Consumer,Smart Bluetooth Speaker,Technology,2,76.87,153.74,75.92,77.82,West
TXN-11312,2025-11-13,CUST-1133,Corporate,Smart Bluetooth Speaker,Technology,10,78.55,785.5,393.93,391.57,North
TXN-11313,2025-09-29,CUST-1069,Home Office,Filing Cabinet 3-Drawer,Furniture,3,150.06,450.18,245.98,204.2,North
TXN-11316,2025-05-19,CUST-1118,Consumer,High-Speed USB-C Cable,Technology,7,17.76,124.32,36.85,87.47,South
TXN-11318,2025-06-25,CUST-1013,Consumer,Ergonomic Chair,Furniture,8,244.81,1958.48,1277.52,680.96,North
TXN-11319,2025-05-10,CUST-1124,Corporate,Ergonomic Chair,Furniture,7,252.99,1770.93,1148.98,621.95,South
TXN-11320,2025-12-15,CUST-1005,Consumer,Pro Laptop 15,Technology,3,1189.5,3568.5,2503.66,1064.84,South
TXN-11321,2025-11-07,CUST-1061,Consumer,Pro Laptop 15,Technology,1,1244.79,1244.79,884.17,360.62,East
TXN-11322,2025-06-29,CUST-1035,Consumer,Pro Laptop 15,Technology,5,1208.23,6041.15,4309.76,1731.39,West
TXN-11323,2025-03-09,CUST-1020,Home Office,Standing Desk Frame,Furniture,9,296.63,2669.67,1586.05,1083.62,East
TXN-11324,2025-03-17,CUST-1093,Consumer,High-Speed USB-C Cable,Technology,8,17.99,143.92,42.86,101.06,South
TXN-11326,2025-10-19,CUST-1003,Home Office,Standing Desk Frame,Furniture,4,298.68,1194.72,712.41,482.31,South
TXN-11327,2025-08-28,CUST-1076,Corporate,Ergonomic Chair,Furniture,2,251.21,502.42,324.31,178.11,East
TXN-11328,2025-10-18,CUST-1110,Consumer,Filing Cabinet 3-Drawer,Furniture,5,148.81,744.05,403.57,340.48,East
TXN-11329,2025-05-15,CUST-1030,Corporate,High-Speed USB-C Cable,Technology,5,18.89,94.45,28.47,65.98,East
TXN-11330,2025-12-10,CUST-1103,Consumer,Ergonomic Chair,Furniture,7,251.04,1757.28,1160.16,597.12,North
TXN-11332,2025-06-18,CUST-1005,Home Office,Filing Cabinet 3-Drawer,Furniture,6,144.22,865.32,482.07,383.25,West
TXN-11333,2025-09-04,CUST-1068,Consumer,Gel Pens (Pack of 12),Office Supplies,6,15.31,91.86,28.03,63.83,North
TXN-11335,2025-04-25,CUST-1105,Home Office,Ergonomic Chair,Furniture,3,246.98,740.94,478.42,262.52,East
TXN-11336,2025-02-06,CUST-1016,Corporate,Standing Desk Frame,Furniture,2,285.11,570.22,342.99,227.23,South
TXN-11337,2025-10-24,CUST-1023,Corporate,Filing Cabinet 3-Drawer,Furniture,8,151.16,1209.28,656.4,552.88,North
TXN-11339,2025-01-29,CUST-1120,Home Office,UltraWide Monitor 34,Technology,10,384.28,3842.8,2736.07,1106.73,East
TXN-11340,2025-04-03,CUST-1142,Corporate,Pro Laptop 15,Technology,5,1201.59,6007.95,4164.11,1843.84,West
TXN-11341,2025-07-28,CUST-1047,Consumer,Smart Bluetooth Speaker,Technology,4,81.27,325.08,163.74,161.34,West
TXN-11342,2025-04-28,CUST-1027,Corporate,Smart Bluetooth Speaker,Technology,1,77.4,77.4,38.3,39.1,West
TXN-11343,2025-05-12,CUST-1150,Consumer,Premium Notebook A5,Office Supplies,10,12.54,125.4,44.57,80.83,East
TXN-11344,2025-01-05,CUST-1119,Consumer,Filing Cabinet 3-Drawer,Furniture,7,144.01,1008.07,558.47,449.6,North
TXN-11345,2025-05-28,CUST-1020,Corporate,Wireless Mouse M2,Technology,1,25.47,25.47,10.38,15.09,East
TXN-11346,2025-05-23,CUST-1015,Corporate,Premium Notebook A5,Office Supplies,4,12.06,48.24,16.73,31.51,South
TXN-11347,2025-09-05,CUST-1125,Home Office,Premium Notebook A5,Office Supplies,10,11.63,116.3,40.6,75.7,South
TXN-11348,2025-05-27,CUST-1101,Corporate,UltraWide Monitor 34,Technology,1,405.53,405.53,292.14,113.39,South
TXN-11349,2025-05-18,CUST-1119,Consumer,Executive Wooden Desk,Furniture,2,456.14,912.28,538.52,373.76,West
TXN-11350,2025-08-08,CUST-1116,Consumer,Pro Laptop 15,Technology,10,1192.8,11928.0,8343.64,3584.36,East
TXN-11352,2025-03-31,CUST-1014,Corporate,Executive Wooden Desk,Furniture,9,460.45,4144.05,2533.67,1610.38,South
TXN-11353,2025-11-30,CUST-1106,Consumer,Standing Desk Frame,Furniture,3,293.08,879.24,528.16,351.08,East
TXN-11354,2025-05-09,CUST-1145,Corporate,Pro Laptop 15,Technology,10,1155.87,11558.7,7988.22,3570.48,West
TXN-11355,2025-09-21,CUST-1029,Consumer,Wireless Mouse M2,Technology,9,25.43,228.87,91.85,137.02,West
TXN-11356,2025-12-10,CUST-1105,Home Office,Filing Cabinet 3-Drawer,Furniture,3,145.63,436.89,244.75,192.14,West
TXN-11357,2025-10-07,CUST-1130,Corporate,Pro Laptop 15,Technology,3,1187.72,3563.16,2536.61,1026.55,East
TXN-11358,2025-11-08,CUST-1080,Consumer,Gel Pens (Pack of 12),Office Supplies,3,14.69,44.07,13.01,31.06,North
TXN-11359,2025-05-10,CUST-1027,Consumer,Executive Wooden Desk,Furniture,9,453.96,4085.64,2484.89,1600.75,North
TXN-11360,2025-10-14,CUST-1102,Home Office,Ergonomic Chair,Furniture,2,255.21,510.42,325.39,185.03,West
TXN-11361,2025-11-29,CUST-1116,Consumer,Smart Bluetooth Speaker,Technology,6,76.23,457.38,228.05,229.33,North
TXN-11362,2025-10-20,CUST-1145,Corporate,Ergonomic Chair,Furniture,4,247.06,988.24,653.52,334.72,North
TXN-11363,2025-01-16,CUST-1130,Corporate,Ergonomic Chair,Furniture,4,259.5,1038.0,678.85,359.15,South
TXN-11364,2025-03-30,CUST-1103,Corporate,Smart Bluetooth Speaker,Technology,2,79.19,158.38,80.16,78.22,East
TXN-11365,2025-10-13,CUST-1051,Consumer,Executive Wooden Desk,Furniture,10,452.27,4522.7,2717.69,1805.01,South
TXN-11366,2025-12-12,CUST-1138,Home Office,Smart Bluetooth Speaker,Technology,5,76.12,380.6,193.34,187.26,South
TXN-11367,2025-10-05,CUST-1147,Corporate,Ergonomic Chair,Furniture,7,255.0,1785.0,1164.18,620.82,East
TXN-11369,2025-06-24,CUST-1104,Corporate,Executive Wooden Desk,Furniture,3,458.32,1374.96,822.09,552.87,West
TXN-11371,2025-09-07,CUST-1142,Home Office,Standing Desk Frame,Furniture,10,297.03,2970.3,1762.58,1207.72,South
TXN-11372,2025-05-01,CUST-1135,Corporate,Executive Wooden Desk,Furniture,6,447.97,2687.82,1621.83,1065.99,North
TXN-11373,2025-11-05,CUST-1030,Home Office,Standing Desk Frame,Furniture,3,298.66,895.98,533.74,362.24,East
TXN-11374,2025-12-13,CUST-1119,Consumer,Pro Laptop 15,Technology,10,1176.64,11766.4,8337.67,3428.73,West
TXN-11375,2025-01-19,CUST-1055,Consumer,Executive Wooden Desk,Furniture,9,453.49,4081.41,2462.72,1618.69,South
TXN-11376,2025-10-24,CUST-1106,Consumer,Executive Wooden Desk,Furniture,5,431.49,2157.45,1277.21,880.24,North
TXN-11378,2025-02-28,CUST-1035,Home Office,Standing Desk Frame,Furniture,9,299.73,2697.57,1618.81,1078.76,West
TXN-11379,2025-09-15,CUST-1009,Consumer,Gel Pens (Pack of 12),Office Supplies,8,14.94,119.52,35.39,84.13,South
TXN-11380,2025-11-04,CUST-1028,Consumer,Gel Pens (Pack of 12),Office Supplies,7,15.5,108.5,33.19,75.31,East
TXN-11381,2025-01-25,CUST-1096,Corporate,Gel Pens (Pack of 12),Office Supplies,1,15.64,15.64,4.77,10.87,East
TXN-11382,2025-04-06,CUST-1108,Consumer,Filing Cabinet 3-Drawer,Furniture,4,146.9,587.6,318.6,269.0,West
TXN-11383,2025-02-22,CUST-1117,Corporate,Ergonomic Chair,Furniture,7,237.72,1664.04,1089.28,574.76,South
TXN-11384,2025-11-12,CUST-1001,Consumer,High-Speed USB-C Cable,Technology,4,17.14,68.56,20.78,47.78,East
TXN-11385,2025-09-17,CUST-1058,Consumer,Premium Notebook A5,Office Supplies,7,11.6,81.2,28.78,52.42,East
TXN-11386,2025-02-20,CUST-1019,Consumer,High-Speed USB-C Cable,Technology,7,18.58,130.06,38.35,91.71,East
TXN-11387,2025-05-19,CUST-1021,Consumer,Wireless Mouse M2,Technology,5,26.19,130.95,52.54,78.41,South
TXN-11388,2025-03-06,CUST-1026,Consumer,Sticky Notes Pastel,Office Supplies,1,7.79,7.79,1.96,5.83,North
TXN-11389,2025-11-28,CUST-1114,Corporate,Gel Pens (Pack of 12),Office Supplies,3,15.38,46.14,14.07,32.07,South
TXN-11390,2025-11-30,CUST-1050,Home Office,Pro Laptop 15,Technology,6,1172.88,7037.28,4884.58,2152.7,South
TXN-11391,2025-06-30,CUST-1137,Consumer,Premium Notebook A5,Office Supplies,3,11.94,35.82,12.51,23.31,North
TXN-11392,2025-09-30,CUST-1025,Consumer,Pro Laptop 15,Technology,10,1203.22,12032.2,8568.13,3464.07,West
TXN-11393,2025-04-18,CUST-1060,Consumer,Premium Notebook A5,Office Supplies,3,12.6,37.8,12.98,24.82,North
TXN-11394,2025-08-29,CUST-1068,Home Office,Ergonomic Chair,Furniture,7,244.96,1714.72,1096.39,618.33,East
TXN-11395,2025-05-27,CUST-1037,Consumer,Executive Wooden Desk,Furniture,6,468.22,2809.32,1664.52,1144.8,North
TXN-11396,2025-08-18,CUST-1027,Home Office,Ergonomic Chair,Furniture,7,241.58,1691.06,1090.9,600.16,East
TXN-11397,2025-11-16,CUST-1003,Consumer,Wireless Mouse M2,Technology,5,24.1,120.5,48.83,71.67,East
TXN-11398,2025-04-07,CUST-1092,Home Office,Executive Wooden Desk,Furniture,10,450.45,4504.5,2681.98,1822.52,North
TXN-11400,2025-11-17,CUST-1095,Corporate,Pro Laptop 15,Technology,2,1217.39,2434.78,1720.42,714.36,West
TXN-11401,2025-11-04,CUST-1051,Corporate,Smart Bluetooth Speaker,Technology,1,79.59,79.59,39.24,40.35,North
TXN-11402,2025-03-27,CUST-1086,Consumer,Smart Bluetooth Speaker,Technology,10,76.32,763.2,377.02,386.18,West
TXN-11403,2025-09-28,CUST-1055,Home Office,Wireless Mouse M2,Technology,9,25.07,225.63,90.07,135.56,South
TXN-11404,2025-02-05,CUST-1011,Consumer,Premium Notebook A5,Office Supplies,8,11.75,94.0,33.11,60.89,East
TXN-11405,2025-02-08,CUST-1109,Home Office,Gel Pens (Pack of 12),Office Supplies,6,15.18,91.08,27.47,63.61,North
TXN-11406,2025-02-12,CUST-1129,Corporate,Executive Wooden Desk,Furniture,3,432.05,1296.15,782.74,513.41,West
TXN-11407,2025-01-16,CUST-1078,Corporate,Gel Pens (Pack of 12),Office Supplies,9,15.68,141.12,42.53,98.59,West
TXN-11408,2025-09-19,CUST-1087,Home Office,Gel Pens (Pack of 12),Office Supplies,2,14.54,29.08,8.66,20.42,North
TXN-11409,2025-07-07,CUST-1012,Corporate,High-Speed USB-C Cable,Technology,7,18.31,128.17,38.58,89.59,North
TXN-11410,2025-03-07,CUST-1013,Home Office,Ergonomic Chair,Furniture,10,241.15,2411.5,1572.06,839.44,South
TXN-11411,2025-11-06,CUST-1049,Consumer,UltraWide Monitor 34,Technology,9,384.03,3456.27,2520.66,935.61,South
TXN-11412,2025-01-23,CUST-1043,Corporate,Standing Desk Frame,Furniture,8,291.52,2332.16,1422.62,909.54,East
TXN-11413,2025-08-15,CUST-1019,Home Office,Wireless Mouse M2,Technology,7,25.77,180.39,72.99,107.4,West
TXN-11414,2025-07-13,CUST-1067,Corporate,Filing Cabinet 3-Drawer,Furniture,5,156.24,781.2,425.44,355.76,West
TXN-11415,2025-09-06,CUST-1056,Consumer,Smart Bluetooth Speaker,Technology,9,79.24,713.16,361.22,351.94,East
TXN-11416,2025-01-10,CUST-1058,Consumer,Smart Bluetooth Speaker,Technology,10,79.16,791.6,399.2,392.4,South
TXN-11417,2025-06-09,CUST-1138,Home Office,Pro Laptop 15,Technology,2,1226.36,2452.72,1721.56,731.16,South
TXN-11419,2025-12-08,CUST-1005,Home Office,UltraWide Monitor 34,Technology,8,383.41,3067.28,2252.3,814.98,West
TXN-11420,2025-12-25,CUST-1056,Home Office,Wireless Mouse M2,Technology,8,24.38,195.04,79.42,115.62,East
TXN-11421,2025-09-13,CUST-1105,Consumer,Ergonomic Chair,Furniture,7,238.79,1671.53,1065.93,605.6,West
TXN-11422,2025-01-03,CUST-1066,Home Office,Filing Cabinet 3-Drawer,Furniture,2,157.11,314.22,169.58,144.64,East
TXN-11423,2025-08-16,CUST-1044,Home Office,Ergonomic Chair,Furniture,3,258.15,774.45,495.49,278.96,East
TXN-11424,2025-04-03,CUST-1148,Corporate,Wireless Mouse M2,Technology,2,24.45,48.9,19.54,29.36,East
TXN-11425,2025-01-08,CUST-1020,Corporate,Ergonomic Chair,Furniture,5,239.17,1195.85,790.1,405.75,North
TXN-11426,2025-10-26,CUST-1108,Consumer,High-Speed USB-C Cable,Technology,9,17.79,160.11,48.56,111.55,North
TXN-11427,2025-07-24,CUST-1140,Home Office,Wireless Mouse M2,Technology,9,25.3,227.7,89.67,138.03,West
TXN-11428,2025-07-26,CUST-1006,Home Office,Wireless Mouse M2,Technology,7,24.59,172.13,67.78,104.35,East
TXN-11429,2025-10-12,CUST-1066,Corporate,Standing Desk Frame,Furniture,4,305.72,1222.88,743.02,479.86,South
TXN-11430,2025-07-26,CUST-1078,Consumer,Smart Bluetooth Speaker,Technology,7,82.07,574.49,286.96,287.53,East
TXN-11431,2025-11-27,CUST-1149,Corporate,Sticky Notes Pastel,Office Supplies,2,7.89,15.78,4.01,11.77,West
TXN-11432,2025-12-21,CUST-1141,Consumer,Filing Cabinet 3-Drawer,Furniture,4,145.74,582.96,321.56,261.4,East
TXN-11433,2025-03-27,CUST-1085,Corporate,Executive Wooden Desk,Furniture,4,455.12,1820.48,1089.01,731.47,East
TXN-11434,2025-01-08,CUST-1144,Consumer,Filing Cabinet 3-Drawer,Furniture,5,146.73,733.65,396.68,336.97,North
TXN-11435,2025-06-22,CUST-1112,Consumer,Sticky Notes Pastel,Office Supplies,3,7.75,23.25,5.9,17.35,North
TXN-11436,2025-02-20,CUST-1031,Home Office,Sticky Notes Pastel,Office Supplies,5,8.19,40.95,10.07,30.88,North
TXN-11437,2025-03-30,CUST-1095,Home Office,Pro Laptop 15,Technology,10,1178.49,11784.9,8284.78,3500.12,East
TXN-11439,2025-02-22,CUST-1090,Consumer,UltraWide Monitor 34,Technology,1,404.73,404.73,291.69,113.04,West
TXN-11440,2025-03-21,CUST-1011,Consumer,Standing Desk Frame,Furniture,8,299.0,2392.0,1415.59,976.41,West
TXN-11569,2025-10-08,CUST-1023,Home Office,Executive Wooden Desk,Furniture,1,440.61,440.61,266.92,173.69,North
