Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Cost_Percentage,Region
TXN-11233,INVALID_DATE,CUST-1112,Consumer,Ergonomic Chair,Furniture  ,3,240.7,0.645,East
TXN-11234,04/06/2025,CUST-1021,Consumer,Filing Cabinet 3-Drawer,Furniture  ,2,143.79,0.543,north
TXN-11235,2025-07-09,CUST-1070,Home Office,High-Speed USB-C Cable,  Technology ,9,17.82,0.2987,WEST
TXN-11236,2025-08-06,CUST-1048,Home Office,Executive Wooden Desk,furniture,7,460.24,0.589,North
TXN-11237,12/08/2025,CUST-1123,Consumer,Executive Wooden Desk,FURNITURE,10,446.38,0.5941,West
TXN-11238,2025-03-12,CUST-1009,Corporate,Filing Cabinet 3-Drawer,Furniture,2,151.63,0.5551,South
TXN-11239,2025-03-04,CUST-1040,Corporate,Executive Wooden Desk,Furniture,1,437.67,0.5945,West
TXN-11240,2025-02-07,CUST-1146,Corporate,Sticky Notes Pastel,Office Supplies,7,7.93,0.2504,south
TXN-11241,2025-12-13,CUST-1087,Corporate,Premium Notebook A5,Office supplies,4,11.93,0.3556,North
TXN-11242,2025-09-07,CUST-1127,Home Office,Wireless Mouse M2,Technology,3,24.06,0.4058,West
TXN-11243,2025/02/11,CUST-1060,Corporate,Gel Pens (Pack of 12),Office supplies,6,15.2,0.299,EAST
TXN-11244,2025-10-08,CUST-1014,Consumer,Filing Cabinet 3-Drawer,FURNITURE,7,147.55,0.5592,SOUTH
TXN-11245,27/01/2025,CUST-1120,Home Office,Ergonomic Chair,Furniture  ,,245.39,0.64,north
TXN-11246,2025-09-10,CUST-1060,Home Office,Ergonomic Chair,furniture,10,255.66,0.6626,North
TXN-11247,2025-10-06,CUST-1029,Consumer,Executive Wooden Desk,furniture,7,464.85,0.5896,South
TXN-11248,2025/07/29,CUST-1002,Consumer,Ergonomic Chair,FURNITURE,9,246.74,0.6401,SOUTH
TXN-11249,2025-07-02,CUST-1033,Corporate,Wireless Mouse M2,  Technology ,6,24.73,0.3962,east
TXN-11250,INVALID_DATE,CUST-1017,Corporate,Smart Bluetooth Speaker,Tech,6,82.52,0.495,EAST
TXN-11251,2025-09-26,CUST-1086,Corporate,Pro Laptop 15,Tech,5,1213.6,0.6878,north
TXN-11252,2025-07-28,CUST-1038,Corporate,Premium Notebook A5,Office supplies,9,12.37,0.3462,west
TXN-11253,2025-01-20,CUST-1025,Home Office,Smart Bluetooth Speaker,TECHNOLOGY,8,80.7,0.5027,east
TXN-11254,2025-11-18,CUST-1109,Consumer,Gel Pens (Pack of 12),Office supplies,7,14.79,0.3002,NORTH
TXN-11255,2025-12-15,CUST-1039,Home Office,High-Speed USB-C Cable,TECHNOLOGY,3,18.06,0.2969,NORTH
TXN-11256,2025-05-15,CUST-1128,Corporate,Executive Wooden Desk,Furniture  ,7,448.63,0.6056,North
TXN-11257,2025-09-30,CUST-1038,Consumer,Wireless Mouse M2,Tech,8,24.14,0.4031,SOUTH
TXN-11258,2025-12-20,CUST-1040,Consumer,Sticky Notes Pastel,off_supplies,10,7.93,0.2539,North
TXN-11259,2025-06-15,CUST-1126,Corporate,Premium Notebook A5,off_supplies,1,12.29,0.3503,West
TXN-11260,,CUST-1118,Corporate,Executive Wooden Desk,Furniture  ,4,433.77,0.5903,North
TXN-11261,2025-08-03,CUST-1100,Corporate,Executive Wooden Desk,FURNITURE,8,449.87,0.5942,East
TXN-11262,2025-05-06,CUST-1069,Consumer,Gel Pens (Pack of 12),off_supplies,3,14.87,0.297,north
TXN-11263,2025-07-06,CUST-1055,Consumer,UltraWide Monitor 34,  Technology ,10,382.29,0.7225,WEST
TXN-11264,2025-11-27,CUST-1059,Corporate,Gel Pens (Pack of 12),Office supplies,9,15.27,0.2988,West
TXN-10561,2025-12-22,CUST-1088,Corporate,Executive Wooden Desk,FURNITURE,1,437.81,0.6019,east
TXN-11265,2025-03-25,CUST-1065,Home Office,Standing Desk Frame,furniture,1,313.89,0.5919,north
TXN-11266,2025-09-22,CUST-1001,Corporate,Standing Desk Frame,Furniture,7,311.24,0.6094,EAST
TXN-11267,2025/06/23,CUST-1044,Home Office,High-Speed USB-C Cable,Tech,2,18.37,0.2985,WEST
TXN-11268,2025-01-19,CUST-1108,Consumer,UltraWide Monitor 34,Technology,3,389.23,0.7146,WEST
TXN-11269,2025-02-21,CUST-1034,Corporate,Gel Pens (Pack of 12),Office Supplies,10,15.43,0.3057,EAST
TXN-11270,2025-09-24,CUST-1044,Consumer,High-Speed USB-C Cable,Tech,7,17.43,0.3015,NORTH
TXN-11271,2025/04/10,CUST-1039,Consumer,Wireless Mouse M2,Technology,9,25.92,0.3935, East 
TXN-11272,INVALID_DATE,CUST-1125,Home Office,Executive Wooden Desk,Furniture  ,2,442.09,0.5972,SOUTH
TXN-11273,2025-04-14,CUST-1106,Corporate,Ergonomic Chair,Furniture,9,249.66,0.6383,West
TXN-11274,2025-08-09,CUST-1097,Home Office,Filing Cabinet 3-Drawer,FURNITURE,5,154.85,0.5587,South
TXN-11275,23/02/2025,CUST-1014,Consumer,Sticky Notes Pastel,off_supplies,4,8.09,0.2453,north
TXN-11276,2025-02-19,CUST-1019,Consumer,UltraWide Monitor 34,TECHNOLOGY,5,389.94,0.7323,North
TXN-11277,2025-10-13,CUST-1056,Home Office,UltraWide Monitor 34,Tech,7,383.46,0.7201,North
TXN-11278,INVALID_DATE,CUST-1040,Home Office,Premium Notebook A5,off_supplies,1,12.44,0.3465,north
TXN-11279,2025-03-03,CUST-1077,Home Office,Ergonomic Chair,Furniture,9,241.0,0.6378, East 
TXN-11280,2025/06/01,CUST-1022,Home Office,Pro Laptop 15,  Technology ,9,1239.43,0.7008,NORTH
TXN-11281,2025-12-14,CUST-1115,Consumer,Sticky Notes Pastel,Office supplies,1,8.25,0.251,NORTH
TXN-11282,08/10/2025,CUST-1090,Consumer,Standing Desk Frame,Furniture,6,292.19,0.6024,west
TXN-11283,2025-10-28,CUST-1006,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,8,8.04,0.2514,west
TXN-11284,2025-09-12,CUST-1024,Corporate,Gel Pens (Pack of 12),off_supplies,3,15.21,0.3011,north
TXN-11285,2025-06-14,CUST-1046,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,6,78.82,0.4918,East
TXN-11286,14/10/2025,CUST-1064,Consumer,Pro Laptop 15,Technology,5,1196.89,0.7004,south
TXN-11287,INVALID_DATE,CUST-1008,Corporate,Gel Pens (Pack of 12),off_supplies,2,0.0,0.3051,NORTH
TXN-11288,2025-11-27,CUST-1051,Consumer,Standing Desk Frame,Furniture  ,6,312.22,0.589,NORTH
TXN-11289,2025-01-06,CUST-1034,Consumer,Premium Notebook A5,Office Supplies,2,11.72,0.3549,WEST
TXN-11290,2025-11-13,CUST-1040,Consumer,Filing Cabinet 3-Drawer,Furniture,7,147.64,0.5518,WEST
TXN-11291,2025-12-20,CUST-1049,Home Office,Premium Notebook A5,off_supplies,6,12.57,0.3523,North
TXN-11292,2025-05-20,CUST-1045,Consumer,Ergonomic Chair,FURNITURE,2,240.61,0.6602,South
TXN-11293,04/01/2025,CUST-1064,Corporate,Sticky Notes Pastel,off_supplies,3,8.38,0.2515,EAST
TXN-11294,,CUST-1066,Consumer,Gel Pens (Pack of 12),off_supplies,9,15.0,0.2972,WEST
TXN-11295,05/02/2025,CUST-1119,Consumer,Ergonomic Chair,Furniture,2,250.86,0.6475,south
TXN-11296,2025-09-02,CUST-1111,Home Office,Standing Desk Frame,FURNITURE,7,305.95,0.5942,north
TXN-11297,2025-10-23,CUST-1122,Consumer,Standing Desk Frame,Furniture  ,2,291.23,0.5897,east
TXN-11298,2025-09-15,CUST-1086,Corporate,Smart Bluetooth Speaker,Tech,2,80.28,0.5061,south
TXN-11299,INVALID_DATE,CUST-1037,Corporate,Standing Desk Frame,Furniture,5,303.08,0.5929,North
TXN-11300,2025-12-02,CUST-1053,Consumer,Filing Cabinet 3-Drawer,Furniture,10,153.42,0.5398,East
TXN-11301,2025-08-30,CUST-1139,Corporate,Sticky Notes Pastel,OFFICE SUPPLIES,7,8.39,0.25, East 
TXN-11302,2025/09/09,CUST-1048,Consumer,Premium Notebook A5,Office supplies,2,11.51,0.3542,south
TXN-11303,11/01/2025,CUST-1116,Home Office,Ergonomic Chair,furniture,5,251.08,0.6604,North
TXN-11304,2025-10-10,CUST-1025,Corporate,High-Speed USB-C Cable,TECHNOLOGY,5,18.82,0.3002,South
TXN-11305,2025-08-14,CUST-1071,Home Office,High-Speed USB-C Cable,Technology,2,18.31,0.2941,east
TXN-11306,2025-06-16,CUST-1078,Home Office,Standing Desk Frame,Furniture,1,295.05,0.594,East
TXN-11307,17/05/2025,CUST-1022,Corporate,UltraWide Monitor 34,TECHNOLOGY,9,392.19,0.7341,NORTH
TXN-11308,16/08/2025,CUST-1073,Home Office,UltraWide Monitor 34,TECHNOLOGY,2,416.87,0.726, East 
TXN-11309,2025-02-14,CUST-1138,Corporate,Smart Bluetooth Speaker,  Technology ,7,81.39,0.5062,East
TXN-11310,2025-11-27,CUST-1124,Consumer,Pro Laptop 15,Tech,10,1163.33,0.6874,SOUTH
TXN-11311,2025-12-25,CUST-1073,Consumer,Smart Bluetooth Speaker,  Technology ,2,76.87,0.4938,WEST
TXN-11312,2025-11-13,CUST-1133,Corporate,Smart Bluetooth Speaker,Technology,10,78.55,0.5015,North
TXN-11313,29/09/2025,CUST-1069,Home Office,Filing Cabinet 3-Drawer,Furniture,3,150.06,0.5464,NORTH
TXN-11314,2025-10-20,CUST-1080,Home Office,UltraWide Monitor 34,  Technology ,-4,416.11,0.7331,SOUTH
TXN-11315,,CUST-1141,Corporate,Sticky Notes Pastel,Office supplies,3,7.94,0.2526,WEST
TXN-11316,19/05/2025,CUST-1118,Consumer,High-Speed USB-C Cable,Tech,7,17.76,0.2964,South
TXN-11300,2025-12-02,CUST-1053,Consumer,Filing Cabinet 3-Drawer,Furniture,10,153.42,0.5398,East
TXN-11317,27/04/2025,CUST-1118,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,,,0.301,East
TXN-10654,2025-08-04,CUST-1150,Home Office,Executive Wooden Desk,Furniture,,437.72,0.5969,South
TXN-11318,2025-06-25,CUST-1013,Consumer,Ergonomic Chair,furniture,8,244.81,0.6523,North
TXN-11319,2025-05-10,CUST-1124,Corporate,Ergonomic Chair,Furniture,7,252.99,0.6488,South
TXN-11320,2025-12-15,CUST-1005,Consumer,Pro Laptop 15,Tech,3,1189.5,0.7016,SOUTH
TXN-11321,2025-11-07,CUST-1061,Consumer,Pro Laptop 15,  Technology ,1,1244.79,0.7103,East
TXN-11322,2025-06-29,CUST-1035,Consumer,Pro Laptop 15,TECHNOLOGY,5,1208.23,0.7134,west
TXN-11323,2025/03/09,CUST-1020,Home Office,Standing Desk Frame,furniture,9,296.63,0.5941,East
TXN-11324,2025-03-17,CUST-1093,Consumer,High-Speed USB-C Cable,Tech,8,17.99,0.2978,South
TXN-11325,INVALID_DATE,CUST-1055,Home Office,Filing Cabinet 3-Drawer,Furniture  ,3,148.38,0.5413,east
TXN-11326,2025-10-19,CUST-1003,Home Office,Standing Desk Frame,furniture,4,298.68,0.5963,south
TXN-11327,2025-08-28,CUST-1076,Corporate,Ergonomic Chair,Furniture,2,251.21,0.6455,east
TXN-11328,2025-10-18,CUST-1110,Consumer,Filing Cabinet 3-Drawer,furniture,5,148.81,0.5424,east
TXN-11329,2025-05-15,CUST-1030,Corporate,High-Speed USB-C Cable,Tech,5,18.89,0.3014,EAST
TXN-11330,2025-12-10,CUST-1103,Consumer,Ergonomic Chair,Furniture,7,251.04,0.6602,North
TXN-11331,29/12/2025,CUST-1063,Consumer,Smart Bluetooth Speaker,Technology,6,82.19,0.4931,north
TXN-11332,2025-06-18,CUST-1005,Home Office,Filing Cabinet 3-Drawer,furniture,6,144.22,0.5571,west
TXN-11333,2025-09-04,CUST-1068,Consumer,Gel Pens (Pack of 12),Office Supplies,6,15.31,0.3051,north
TXN-11334,,CUST-1058,Corporate,Gel Pens (Pack of 12),Office Supplies,9,15.46,0.3032,NORTH
TXN-11335,25/04/2025,CUST-1105,Home Office,Ergonomic Chair,furniture,3,246.98,0.6457,east
TXN-11336,2025-02-06,CUST-1016,Corporate,Standing Desk Frame,Furniture  ,2,285.11,0.6015,South
TXN-11337,2025-10-24,CUST-1023,Corporate,Filing Cabinet 3-Drawer,furniture,8,151.16,0.5428,North
TXN-11338,2025-05-03,CUST-1030,Home Office,Gel Pens (Pack of 12),Office supplies,-4,15.14,0.305,west
TXN-11339,2025-01-29,CUST-1120,Home Office,UltraWide Monitor 34,Tech,10,384.28,0.712,EAST
TXN-11340,2025/04/03,CUST-1142,Corporate,Pro Laptop 15,TECHNOLOGY,5,1201.59,0.6931,west
TXN-11341,2025-07-28,CUST-1047,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,4,81.27,0.5037,West
TXN-11342,2025/04/28,CUST-1027,Corporate,Smart Bluetooth Speaker,TECHNOLOGY,1,77.4,0.4948,West
TXN-11343,2025-05-12,CUST-1150,Consumer,Premium Notebook A5,OFFICE SUPPLIES,10,12.54,0.3554, East 
TXN-11344,2025-01-05,CUST-1119,Consumer,Filing Cabinet 3-Drawer,Furniture  ,7,144.01,0.554,NORTH
TXN-11345,2025-05-28,CUST-1020,Corporate,Wireless Mouse M2,  Technology ,1,25.47,0.4076,east
TXN-11346,2025/05/23,CUST-1015,Corporate,Premium Notebook A5,Office supplies,4,12.06,0.3469,south
TXN-11347,2025-09-05,CUST-1125,Home Office,Premium Notebook A5,OFFICE SUPPLIES,10,11.63,0.3491,SOUTH
TXN-11348,2025-05-27,CUST-1101,Corporate,UltraWide Monitor 34,  Technology ,1,405.53,0.7204,south
TXN-11349,2025-05-18,CUST-1119,Consumer,Executive Wooden Desk,Furniture,2,456.14,0.5903,WEST
TXN-11350,2025-08-08,CUST-1116,Consumer,Pro Laptop 15,TECHNOLOGY,10,1192.8,0.6995, East 
TXN-11351,2025/12/06,CUST-1144,Consumer,Wireless Mouse M2,Tech,-2,24.02,0.4039,SOUTH
TXN-11352,2025-03-31,CUST-1014,Corporate,Executive Wooden Desk,FURNITURE,9,460.45,0.6114,SOUTH
TXN-11353,2025-11-30,CUST-1106,Consumer,Standing Desk Frame,Furniture,3,293.08,0.6007,EAST
TXN-11354,2025-05-09,CUST-1145,Corporate,Pro Laptop 15,TECHNOLOGY,10,1155.87,0.6911,west
TXN-11355,2025-09-21,CUST-1029,Consumer,Wireless Mouse M2,TECHNOLOGY,9,25.43,0.4013,west
TXN-11356,2025-12-10,CUST-1105,Home Office,Filing Cabinet 3-Drawer,Furniture  ,3,145.63,0.5602,West
TXN-11357,2025-10-07,CUST-1130,Corporate,Pro Laptop 15,  Technology ,3,1187.72,0.7119,east
TXN-11358,2025-11-08,CUST-1080,Consumer,Gel Pens (Pack of 12),Office Supplies,3,14.69,0.2952,NORTH
TXN-11359,2025-05-10,CUST-1027,Consumer,Executive Wooden Desk,Furniture  ,9,453.96,0.6082,north
TXN-11360,2025-10-14,CUST-1102,Home Office,Ergonomic Chair,furniture,2,255.21,0.6375,WEST
TXN-11361,29/11/2025,CUST-1116,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,6,76.23,0.4986,North
TXN-11362,20/10/2025,CUST-1145,Corporate,Ergonomic Chair,Furniture,4,247.06,0.6613,NORTH
TXN-11363,2025-01-16,CUST-1130,Corporate,Ergonomic Chair,furniture,4,259.5,0.654,SOUTH
TXN-11364,30/03/2025,CUST-1103,Corporate,Smart Bluetooth Speaker,Tech,2,79.19,0.5061, East 
TXN-11365,2025/10/13,CUST-1051,Consumer,Executive Wooden Desk,Furniture  ,10,452.27,0.6009,South
TXN-11366,2025-12-12,CUST-1138,Home Office,Smart Bluetooth Speaker,  Technology ,5,76.12,0.508,SOUTH
TXN-11367,2025-10-05,CUST-1147,Corporate,Ergonomic Chair,FURNITURE,7,255.0,0.6522, East 
TXN-11368,2025-10-12,CUST-1075,Consumer,Wireless Mouse M2,Tech,,25.47,0.3978,south
TXN-11369,2025-06-24,CUST-1104,Corporate,Executive Wooden Desk,furniture,3,458.32,0.5979,west
TXN-11370,2025-01-15,CUST-1113,Consumer,UltraWide Monitor 34,  Technology ,7,390.83,0.7122,EAST
TXN-11371,2025-09-07,CUST-1142,Home Office,Standing Desk Frame,Furniture  ,10,297.03,0.5934,south
TXN-11372,01/05/2025,CUST-1135,Corporate,Executive Wooden Desk,Furniture,6,447.97,0.6034,north
TXN-11373,2025/11/05,CUST-1030,Home Office,Standing Desk Frame,Furniture,3,298.66,0.5957,EAST
TXN-11374,13/12/2025,CUST-1119,Consumer,Pro Laptop 15,Tech,10,1176.64,0.7086,West
TXN-11375,2025-01-19,CUST-1055,Consumer,Executive Wooden Desk,Furniture  ,9,453.49,0.6034,South
TXN-11376,24/10/2025,CUST-1106,Consumer,Executive Wooden Desk,Furniture,5,431.49,0.592,NORTH
TXN-11377,2025-10-23,CUST-1135,Corporate,Premium Notebook A5,Office supplies,8,12.16,0.3527,WEST
TXN-11378,2025-02-28,CUST-1035,Home Office,Standing Desk Frame,Furniture  ,9,,0.6001,west
TXN-11379,15/09/2025,CUST-1009,Consumer,Gel Pens (Pack of 12),Office Supplies,8,14.94,0.2961,South
TXN-11380,2025-11-04,CUST-1028,Consumer,Gel Pens (Pack of 12),off_supplies,7,15.5,0.3059,East
TXN-11381,2025-01-25,CUST-1096,Corporate,Gel Pens (Pack of 12),Office Supplies,1,15.64,0.3051, East 
TXN-11382,06/04/2025,CUST-1108,Consumer,Filing Cabinet 3-Drawer,Furniture  ,4,146.9,0.5422,West
TXN-11383,2025-02-22,CUST-1117,Corporate,Ergonomic Chair,Furniture  ,7,237.72,0.6546,SOUTH
TXN-11384,2025-11-12,CUST-1001,Consumer,High-Speed USB-C Cable,  Technology ,4,17.14,0.3031,EAST
TXN-11385,2025/09/17,CUST-1058,Consumer,Premium Notebook A5,Office supplies,7,11.6,0.3544,east
TXN-11386,2025-02-20,CUST-1019,Consumer,High-Speed USB-C Cable,Technology,7,18.58,0.2949,East
TXN-11387,2025-05-19,CUST-1021,Consumer,Wireless Mouse M2,  Technology ,5,26.19,0.4012,SOUTH
TXN-11388,2025-03-06,CUST-1026,Consumer,Sticky Notes Pastel,off_supplies,1,7.79,0.2513,North
TXN-11389,2025-11-28,CUST-1114,Corporate,Gel Pens (Pack of 12),Office Supplies,3,15.38,0.3049,South
TXN-11390,2025-11-30,CUST-1050,Home Office,Pro Laptop 15,Technology,6,1172.88,0.6941,South
TXN-11391,2025/06/30,CUST-1137,Consumer,Premium Notebook A5,Office Supplies,3,11.94,0.3493,North
TXN-11392,2025-09-30,CUST-1025,Consumer,Pro Laptop 15,Technology,10,1203.22,0.7121,WEST
TXN-11393,2025-04-18,CUST-1060,Consumer,Premium Notebook A5,off_supplies,3,12.6,0.3434,NORTH
TXN-11394,2025-08-29,CUST-1068,Home Office,Ergonomic Chair,Furniture,7,244.96,0.6394,EAST
TXN-11395,2025-05-27,CUST-1037,Consumer,Executive Wooden Desk,Furniture  ,6,468.22,0.5925,North
TXN-11396,2025-08-18,CUST-1027,Home Office,Ergonomic Chair,furniture,7,241.58,0.6451,east
TXN-11397,2025/11/16,CUST-1003,Consumer,Wireless Mouse M2,TECHNOLOGY,5,24.1,0.4052,EAST
TXN-11398,2025-04-07,CUST-1092,Home Office,Executive Wooden Desk,Furniture,10,,0.5954,North
TXN-11399,2025-10-09,CUST-1112,Consumer,Standing Desk Frame,Furniture,6,303.43,0.609, East 
TXN-11400,2025-11-17,CUST-1095,Corporate,Pro Laptop 15,Tech,2,1217.39,0.7066,WEST
TXN-11401,2025-11-04,CUST-1051,Corporate,Smart Bluetooth Speaker,  Technology ,1,79.59,0.493,north
TXN-11402,2025-03-27,CUST-1086,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,10,76.32,0.494,WEST
TXN-11403,2025-09-28,CUST-1055,Home Office,Wireless Mouse M2,  Technology ,9,25.07,0.3992,south
TXN-11404,2025-02-05,CUST-1011,Consumer,Premium Notebook A5,off_supplies,8,11.75,0.3522,east
TXN-11405,08/02/2025,CUST-1109,Home Office,Gel Pens (Pack of 12),Office Supplies,6,15.18,0.3016,NORTH
TXN-11406,2025-02-12,CUST-1129,Corporate,Executive Wooden Desk,Furniture,3,432.05,0.6039,WEST
TXN-11407,2025-01-16,CUST-1078,Corporate,Gel Pens (Pack of 12),Office supplies,9,15.68,0.3014,WEST
TXN-11408,2025-09-19,CUST-1087,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,2,14.54,0.2977,North
TXN-11409,2025-07-07,CUST-1012,Corporate,High-Speed USB-C Cable,Technology,7,18.31,0.301,NORTH
TXN-11410,2025-03-07,CUST-1013,Home Office,Ergonomic Chair,furniture,10,241.15,0.6519,south
TXN-11411,2025-11-06,CUST-1049,Consumer,UltraWide Monitor 34,TECHNOLOGY,9,384.03,0.7293,south
TXN-11412,2025/01/23,CUST-1043,Corporate,Standing Desk Frame,FURNITURE,8,291.52,0.61,EAST
TXN-11413,2025-08-15,CUST-1019,Home Office,Wireless Mouse M2,TECHNOLOGY,7,25.77,0.4046,WEST
TXN-11414,2025-07-13,CUST-1067,Corporate,Filing Cabinet 3-Drawer,furniture,5,156.24,0.5446,west
TXN-11415,2025-09-06,CUST-1056,Consumer,Smart Bluetooth Speaker,  Technology ,9,79.24,0.5065,east
TXN-11416,2025-01-10,CUST-1058,Consumer,Smart Bluetooth Speaker,Tech,10,79.16,0.5043,South
TXN-11417,2025-06-09,CUST-1138,Home Office,Pro Laptop 15,TECHNOLOGY,2,1226.36,0.7019,south
TXN-11418,,CUST-1144,Home Office,Smart Bluetooth Speaker,Technology,6,80.29,0.5072, East 
TXN-11419,2025/12/08,CUST-1005,Home Office,UltraWide Monitor 34,TECHNOLOGY,8,383.41,0.7343,WEST
TXN-11420,2025-12-25,CUST-1056,Home Office,Wireless Mouse M2,Tech,8,24.38,0.4072,east
TXN-11421,2025/09/13,CUST-1105,Consumer,Ergonomic Chair,Furniture,7,238.79,0.6377,WEST
TXN-11422,03/01/2025,CUST-1066,Home Office,Filing Cabinet 3-Drawer,Furniture,2,157.11,0.5397,EAST
TXN-11423,2025-08-16,CUST-1044,Home Office,Ergonomic Chair,Furniture  ,3,258.15,0.6398,EAST
TXN-11424,2025-04-03,CUST-1148,Corporate,Wireless Mouse M2,Technology,2,24.45,0.3996,east
TXN-11425,2025-01-08,CUST-1020,Corporate,Ergonomic Chair,furniture,5,239.17,0.6607,north
TXN-11426,2025-10-26,CUST-1108,Consumer,High-Speed USB-C Cable,Tech,9,17.79,0.3033,North
TXN-11427,2025-07-24,CUST-1140,Home Office,Wireless Mouse M2,TECHNOLOGY,9,25.3,0.3938,West
TXN-11428,2025-07-26,CUST-1006,Home Office,Wireless Mouse M2,TECHNOLOGY,7,24.59,0.3938,East
TXN-11429,2025/10/12,CUST-1066,Corporate,Standing Desk Frame,FURNITURE,4,305.72,0.6076,South
TXN-11430,2025-07-26,CUST-1078,Consumer,Smart Bluetooth Speaker,Tech,7,82.07,0.4995,east
TXN-11431,2025-11-27,CUST-1149,Corporate,Sticky Notes Pastel,Office supplies,2,7.89,0.2539,west
TXN-11432,2025-12-21,CUST-1141,Consumer,Filing Cabinet 3-Drawer,Furniture  ,4,145.74,0.5516,EAST
TXN-11433,2025-03-27,CUST-1085,Corporate,Executive Wooden Desk,furniture,4,455.12,0.5982,east
TXN-11434,2025-01-08,CUST-1144,Consumer,Filing Cabinet 3-Drawer,furniture,5,146.73,0.5407,NORTH
TXN-11435,2025-06-22,CUST-1112,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,3,7.75,0.2536,north
TXN-11436,2025-02-20,CUST-1031,Home Office,Sticky Notes Pastel,Office Supplies,5,8.19,0.246,north
TXN-11437,2025-03-30,CUST-1095,Home Office,Pro Laptop 15,TECHNOLOGY,10,1178.49,0.703,EAST
TXN-11438,,CUST-1026,Home Office,Smart Bluetooth Speaker,TECHNOLOGY,3,78.14,0.4951,south
TXN-11439,2025-02-22,CUST-1090,Consumer,UltraWide Monitor 34,  Technology ,1,404.73,0.7207,West
TXN-11440,2025-03-21,CUST-1011,Consumer,Standing Desk Frame,Furniture,8,299.0,0.5918,West
TXN-11569,2025-10-08,CUST-1023,Home Office,Executive Wooden Desk,Furniture,1,440.61,0.6058,NORTH
TXN-11441,18/11/2025,CUST-1088,Corporate,Filing Cabinet 3-Drawer,FURNITURE,6,146.31,0.5495,SOUTH
TXN-11442,08/09/2025,CUST-1046,Corporate,UltraWide Monitor 34,  Technology ,2,416.63,0.7308,east
TXN-11443,2025-10-01,CUST-1099,Corporate,Smart Bluetooth Speaker,TECHNOLOGY,6,78.1,0.4915,east
TXN-11444,2025-08-29,CUST-1058,Home Office,Standing Desk Frame,furniture,9,307.34,0.6043,North
TXN-11445,2025-03-05,CUST-1074,Corporate,Ergonomic Chair,Furniture,1,256.53,0.6609,south
TXN-11446,2025/11/26,CUST-1084,Corporate,Pro Laptop 15,Technology,1,1173.69,0.6905,south
TXN-11447,2025-06-19,CUST-1091,Home Office,UltraWide Monitor 34,Technology,8,403.65,0.7336,NORTH
TXN-11448,22/10/2025,CUST-1047,Consumer,Wireless Mouse M2,  Technology ,2,26.09,0.3979,west
TXN-11667,2025-09-16,CUST-1112,Home Office,Premium Notebook A5,off_supplies,9,12.56,0.3508,NORTH
TXN-11449,16/11/2025,CUST-1012,Home Office,Smart Bluetooth Speaker,Technology,1,77.36,0.5032,South
TXN-11450,2025-12-19,CUST-1142,Corporate,Pro Laptop 15,  Technology ,10,1250.89,0.6907,SOUTH
TXN-11451,03/08/2025,CUST-1076,Consumer,Smart Bluetooth Speaker,Technology,4,77.93,0.4937,East
TXN-11452,2025/11/03,CUST-1100,Home Office,Pro Laptop 15,Tech,6,1148.99,0.7112,north
TXN-11453,2025-11-20,CUST-1038,Consumer,Premium Notebook A5,OFFICE SUPPLIES,8,11.41,0.3511,SOUTH
TXN-11454,2025-10-26,CUST-1042,Consumer,Premium Notebook A5,Office Supplies,7,11.9,0.3432,East
TXN-11455,2025-01-14,CUST-1100,Corporate,Premium Notebook A5,Office supplies,7,12.27,0.3511,SOUTH
TXN-11456,2025-02-24,CUST-1009,Corporate,Standing Desk Frame,Furniture,4,298.88,0.6062,WEST
TXN-11457,2025/12/10,CUST-1026,Corporate,Sticky Notes Pastel,OFFICE SUPPLIES,7,7.94,0.2538,north
TXN-11458,2025-12-24,CUST-1102,Corporate,Sticky Notes Pastel,Office Supplies,2,7.97,0.2458,WEST
TXN-11459,07/09/2025,CUST-1094,Corporate,Executive Wooden Desk,Furniture,8,457.4,0.5982,EAST
TXN-11460,2025-10-16,CUST-1048,Corporate,Sticky Notes Pastel,off_supplies,8,8.23,0.2518, East 
TXN-11461,2025/04/08,CUST-1072,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,2,8.33,0.2463,west
TXN-11462,2025-04-24,CUST-1026,Consumer,Filing Cabinet 3-Drawer,Furniture,6,151.72,0.5494,SOUTH
TXN-11463,2025-10-01,CUST-1012,Corporate,Ergonomic Chair,FURNITURE,8,241.51,0.6561,West
TXN-11464,2025/10/21,CUST-1120,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,1,14.71,0.2965,west
TXN-11465,28/12/2025,CUST-1095,Corporate,Sticky Notes Pastel,Office Supplies,9,7.75,0.246,North
TXN-11721,INVALID_DATE,CUST-1042,Corporate,Sticky Notes Pastel,Office Supplies,4,8.29,0.2511,west
TXN-11466,05/06/2025,CUST-1014,Home Office,High-Speed USB-C Cable,Technology,5,17.3,0.2992,North
